,Sales_id,Category,Brand,MRP,Selling price,Discount in %
29795,25,Jewellery,swarovski,2638.2167045910855,8950.0,44.84758845312988
29796,0,Jewellery,haute curry,799.0,559.0,30.0
29797,1,Jewellery,skagen,3995.0,1598.0,60.0
29798,2,Jewellery,giva,1099.0,1044.0,5.0
29799,3,Jewellery,swarovski,7250.0,5800.0,20.0
29800,4,Jewellery,swarovski,2638.2167045910855,9950.0,44.84758845312988
29801,5,Jewellery,jewelz,1219.0,426.0,65.0
29802,6,Jewellery,ayesha,798.0,399.0,50.0
29803,7,Jewellery,skagen,2995.0,1198.0,60.0
29804,8,Jewellery,estelle,2638.2167045910855,1999.0,44.84758845312988
29805,9,Jewellery,ayesha,499.0,149.0,70.0
29806,10,Jewellery,shaya by caratlane,8000.0,7200.0,10.0
29807,11,Jewellery,clara,2199.0,2089.0,5.0
29808,12,Jewellery,michael kors,2638.2167045910855,12295.0,44.84758845312988
29809,13,Jewellery,shaya by caratlane,1800.0,1710.0,5.0
29810,14,Jewellery,pretty women,199.0,169.0,15.0
29811,15,Jewellery,giva,1599.0,1519.0,5.0
29812,16,Jewellery,estelle,2638.2167045910855,349.0,44.84758845312988
29813,17,Jewellery,ayesha,998.0,299.0,70.0
29814,18,Jewellery,shaya by caratlane,2638.2167045910855,1500.0,44.84758845312988
29815,19,Jewellery,jewelz,1599.0,559.0,65.0
29816,20,Jewellery,giva,2638.2167045910855,1799.0,44.84758845312988
29817,21,Jewellery,jewelz,716.0,250.0,65.0
29819,23,Jewellery,ayesha,598.0,299.0,50.0
29820,24,Jewellery,belleziya,2638.2167045910855,799.0,44.84758845312988
29821,25,Jewellery,stoln accessories,799.0,639.0,20.0
29822,0,Jewellery,stoln accessories,295.0,236.0,20.0
29823,1,Jewellery,estelle,2638.2167045910855,499.0,44.84758845312988
29824,2,Jewellery,swarovski,7250.0,5800.0,20.0
29825,3,Jewellery,clara,2999.0,2849.0,5.0
29826,4,Jewellery,clara,1299.0,1234.0,5.0
29827,5,Jewellery,ayesha,2638.2167045910855,598.0,44.84758845312988
29828,6,Jewellery,jewelz,999.0,349.0,65.0
29829,7,Jewellery,shaya by caratlane,1200.0,1140.0,5.0
29830,8,Jewellery,jewelz,1099.0,384.0,65.0
29831,9,Jewellery,ayesha,698.0,349.0,50.0
29832,10,Jewellery,pretty women,2638.2167045910855,249.0,44.84758845312988
29833,11,Jewellery,fossil,2638.2167045910855,3495.0,44.84758845312988
29834,12,Jewellery,estelle,2638.2167045910855,549.0,44.84758845312988
29835,13,Jewellery,fossil,9995.0,3998.0,60.0
29836,14,Jewellery,ayesha,699.0,349.0,50.0
29837,15,Jewellery,belleziya,2638.2167045910855,499.0,44.84758845312988
29838,16,Jewellery,swarovski,2638.2167045910855,10500.0,44.84758845312988
29839,17,Jewellery,estelle,2638.2167045910855,799.0,44.84758845312988
29840,18,Jewellery,shaya by caratlane,2638.2167045910855,900.0,44.84758845312988
29841,19,Jewellery,fossil,3495.0,1398.0,60.0
29842,20,Jewellery,giva,1099.0,1044.0,5.0
29843,21,Jewellery,jewelz,1099.0,384.0,65.0
29845,23,Jewellery,swarovski,2638.2167045910855,8950.0,44.84758845312988
29846,24,Jewellery,swarovski,14500.0,11600.0,20.0
29847,25,Jewellery,jewelz,1219.0,426.0,65.0
29848,0,Jewellery,clara,2699.0,2564.0,5.0
29849,1,Jewellery,shaya by caratlane,1100.0,1045.0,5.0
29850,2,Jewellery,belleziya,2638.2167045910855,499.0,44.84758845312988
29851,3,Jewellery,jewelz,999.0,349.0,65.0
29852,4,Jewellery,belleziya,2638.2167045910855,799.0,44.84758845312988
29853,5,Jewellery,voylla,2638.2167045910855,499.0,44.84758845312988
29854,6,Jewellery,estelle,2638.2167045910855,899.0,44.84758845312988
29855,7,Jewellery,estelle,2638.2167045910855,2499.0,44.84758845312988
29856,8,Jewellery,estelle,2638.2167045910855,2499.0,44.84758845312988
29857,9,Jewellery,giva,5499.0,4949.0,10.0
29858,10,Jewellery,swarovski,2638.2167045910855,12500.0,44.84758845312988
29859,11,Jewellery,shaze,2638.2167045910855,3700.0,44.84758845312988
29860,12,Jewellery,jewelz,1196.0,418.0,65.0
29861,13,Jewellery,ayesha,298.0,149.0,50.0
29862,14,Jewellery,swarovski,13900.0,11120.0,20.0
29863,15,Jewellery,clara,1899.0,1804.0,5.0
29864,16,Jewellery,skagen,4495.0,1798.0,60.0
29865,17,Jewellery,belleziya,2638.2167045910855,649.0,44.84758845312988
29866,18,Jewellery,ayesha,798.0,239.0,70.0
29867,19,Jewellery,belleziya,2638.2167045910855,799.0,44.84758845312988
29868,20,Jewellery,shaya by caratlane,1250.0,1062.0,15.0
29871,23,Jewellery,jewelz,1499.0,524.0,65.0
29872,24,Jewellery,fossil,2638.2167045910855,3995.0,44.84758845312988
29873,25,Jewellery,swarovski,2638.2167045910855,9950.0,44.84758845312988
29874,0,Jewellery,mia,2638.2167045910855,1799.0,44.84758845312988
29875,1,Jewellery,jewelz,999.0,349.0,65.0
29876,2,Jewellery,giva,1399.0,1329.0,5.0
29877,3,Jewellery,estelle,2638.2167045910855,3299.0,44.84758845312988
29878,4,Jewellery,shaya by caratlane,1300.0,1170.0,10.0
29879,5,Jewellery,e2o,899.0,584.0,35.0
29880,6,Jewellery,shaya by caratlane,2200.0,2090.0,5.0
29881,7,Jewellery,jewelz,1099.0,384.0,65.0
29882,8,Jewellery,swarovski,2638.2167045910855,5450.0,44.84758845312988
29883,9,Jewellery,clara,2499.0,2374.0,5.0
29884,10,Jewellery,giva,1999.0,1899.0,5.0
29885,11,Jewellery,skagen,3995.0,1598.0,60.0
29886,12,Jewellery,madame,799.0,439.0,45.0
29887,13,Jewellery,jewelz,1099.0,384.0,65.0
29888,14,Jewellery,esves,2638.2167045910855,799.0,44.84758845312988
29889,15,Jewellery,ayesha,1398.0,419.0,70.0
29890,16,Jewellery,jewelz,869.0,304.0,65.0
29891,17,Jewellery,shaya by caratlane,1500.0,1425.0,5.0
29892,18,Jewellery,estelle,2638.2167045910855,849.0,44.84758845312988
29893,19,Jewellery,shaya by caratlane,1300.0,1170.0,10.0
29894,20,Jewellery,tribal zone,399.0,279.0,30.0
29895,21,Jewellery,estelle,2638.2167045910855,849.0,44.84758845312988
29897,23,Jewellery,michael kors,2638.2167045910855,5995.0,44.84758845312988
29898,24,Jewellery,voylla,2638.2167045910855,599.0,44.84758845312988
29899,25,Jewellery,belleziya,2638.2167045910855,799.0,44.84758845312988
29900,0,Jewellery,ayesha,999.0,499.0,50.0
29901,1,Jewellery,fossil,9495.0,3798.0,60.0
29902,2,Jewellery,daniel wellington,2638.2167045910855,2999.0,44.84758845312988
29903,3,Jewellery,jewelz,1099.0,384.0,65.0
29904,4,Jewellery,real effect,1600.0,1280.0,20.0
29905,5,Jewellery,ayesha,698.0,209.0,70.0
29906,6,Jewellery,fossil,2638.2167045910855,4795.0,44.84758845312988
29907,7,Jewellery,jewelz,1499.0,524.0,65.0
29908,8,Jewellery,michael kors,2638.2167045910855,7495.0,44.84758845312988
29909,9,Jewellery,swarovski,2638.2167045910855,5450.0,44.84758845312988
29910,10,Jewellery,daniel wellington,2638.2167045910855,3499.0,44.84758845312988
29911,11,Jewellery,jewelz,1599.0,559.0,65.0
29912,12,Jewellery,swarovski,5450.0,4360.0,20.0
29913,13,Jewellery,estelle,2638.2167045910855,2799.0,44.84758845312988
29914,14,Jewellery,giva,1099.0,1044.0,5.0
29915,15,Jewellery,ayesha,798.0,399.0,50.0
29916,16,Jewellery,pretty women,399.0,339.0,15.0
29917,17,Jewellery,shaya by caratlane,3000.0,2850.0,5.0
29918,18,Jewellery,e2o,1099.0,659.0,40.0
29919,19,Jewellery,skagen,2995.0,1198.0,60.0
29920,20,Jewellery,shaya by caratlane,1850.0,1757.0,5.0
29921,21,Jewellery,fossil,4795.0,1918.0,60.0
29923,23,Jewellery,estelle,2638.2167045910855,549.0,44.84758845312988
29924,24,Jewellery,jewelz,1049.0,367.0,65.0
29925,25,Jewellery,fossil,9495.0,3798.0,60.0
29926,0,Jewellery,ayesha,1298.0,649.0,50.0
29927,1,Jewellery,shaya by caratlane,1300.0,1170.0,10.0
29928,2,Jewellery,jewelz,796.0,278.0,65.0
29929,3,Jewellery,daniel wellington,2638.2167045910855,6299.0,44.84758845312988
29930,4,Jewellery,ayesha,499.0,249.0,50.0
29931,5,Jewellery,ayesha,798.0,399.0,50.0
29932,6,Jewellery,shaya by caratlane,1500.0,1350.0,10.0
29933,7,Jewellery,shaya by caratlane,1400.0,1260.0,10.0
29934,8,Jewellery,jewelz,1596.0,558.0,65.0
29935,9,Jewellery,shaya by caratlane,1600.0,1440.0,10.0
29936,10,Jewellery,pretty women,2638.2167045910855,549.0,44.84758845312988
29937,11,Jewellery,giva,1699.0,1614.0,5.0
29938,12,Jewellery,estelle,2638.2167045910855,2499.0,44.84758845312988
29939,13,Jewellery,zingg,2638.2167045910855,199.0,44.84758845312988
29940,14,Jewellery,shaya by caratlane,1400.0,1330.0,5.0
29941,15,Jewellery,estelle,2638.2167045910855,549.0,44.84758845312988
29942,16,Jewellery,ayesha,899.0,269.0,70.0
29943,17,Jewellery,jewelz,1139.0,398.0,65.0
29944,18,Jewellery,estelle,2638.2167045910855,2099.0,44.84758845312988
29945,19,Jewellery,tribal zone,399.0,279.0,30.0
29946,20,Jewellery,mia,2638.2167045910855,3999.0,44.84758845312988
29947,21,Jewellery,ayesha,1498.0,749.0,50.0
29949,23,Jewellery,shaya by caratlane,1550.0,1472.0,5.0
29950,24,Jewellery,emporio armani,2638.2167045910855,7995.0,44.84758845312988
29951,25,Jewellery,skagen,2995.0,1198.0,60.0
29952,0,Jewellery,swarovski,2638.2167045910855,5450.0,44.84758845312988
29953,1,Jewellery,clara,2599.0,2469.0,5.0
29954,2,Jewellery,swarovski,2638.2167045910855,8950.0,44.84758845312988
29955,3,Jewellery,giva,1999.0,1899.0,5.0
29956,4,Jewellery,swarovski,9290.0,6503.0,30.0
29957,5,Jewellery,swarovski,7090.0,4963.0,30.0
29958,6,Jewellery,fossil,2638.2167045910855,4295.0,44.84758845312988
29959,7,Jewellery,estelle,2638.2167045910855,999.0,44.84758845312988
29960,8,Jewellery,tribal zone,399.0,279.0,30.0
29961,9,Jewellery,michael kors,2638.2167045910855,7495.0,44.84758845312988
29962,10,Jewellery,jewelz,1219.0,426.0,65.0
29963,11,Jewellery,ayesha,598.0,179.0,70.0
29964,12,Jewellery,jewelz,1599.0,559.0,65.0
29965,13,Jewellery,pretty women,2638.2167045910855,249.0,44.84758845312988
29966,14,Jewellery,giva,2638.2167045910855,1699.0,44.84758845312988
29967,15,Jewellery,jewelz,1596.0,558.0,65.0
29968,16,Jewellery,estelle,2638.2167045910855,399.0,44.84758845312988
29969,17,Jewellery,belleziya,2638.2167045910855,899.0,44.84758845312988
29970,18,Jewellery,jewelz,1499.0,524.0,65.0
29971,19,Jewellery,ayesha,998.0,499.0,50.0
29972,20,Jewellery,clara,1999.0,1899.0,5.0
29973,21,Jewellery,fossil,2995.0,1198.0,60.0
29975,23,Jewellery,giva,1399.0,1329.0,5.0
29976,24,Jewellery,michael kors,6495.0,2598.0,60.0
29977,25,Jewellery,daniel wellington,2638.2167045910855,2999.0,44.84758845312988
29978,0,Jewellery,emporio armani,9495.0,3798.0,60.0
29979,1,Jewellery,ayesha,598.0,299.0,50.0
29980,2,Jewellery,estelle,2638.2167045910855,399.0,44.84758845312988
29981,3,Jewellery,swarovski,2638.2167045910855,8950.0,44.84758845312988
