,Sales_id,Category,Brand,MRP,Selling price,Discount in %
28743,13,Fragrance,gucci,2638.2167045910855,10800.0,44.84758845312988
28744,14,Fragrance,trussardi,6000.0,5400.0,10.0
28745,15,Fragrance,elizabeth arden,2638.2167045910855,4450.0,44.84758845312988
28746,16,Fragrance,global desi,1000.0,750.0,25.0
28747,17,Fragrance,global desi,1200.0,1020.0,15.0
28748,18,Fragrance,calvin klein,2638.2167045910855,5000.0,44.84758845312988
28749,19,Fragrance,estee lauder,2638.2167045910855,8400.0,44.84758845312988
28750,20,Fragrance,versace,2638.2167045910855,6150.0,44.84758845312988
28751,21,Fragrance,ajmal,2638.2167045910855,299.0,44.84758845312988
28753,23,Fragrance,burberry,2638.2167045910855,7500.0,44.84758845312988
28754,24,Fragrance,trussardi,6000.0,5400.0,10.0
28755,25,Fragrance,coach,2638.2167045910855,4000.0,44.84758845312988
28756,0,Fragrance,dolce & gabbana,2638.2167045910855,8125.0,44.84758845312988
28757,1,Fragrance,ralph lauren,4600.0,4140.0,10.0
28758,2,Fragrance,carolina herrera,5500.0,4675.0,15.0
28759,3,Fragrance,moschino,4050.0,3645.0,10.0
28760,4,Fragrance,nike,2638.2167045910855,898.0,44.84758845312988
28761,5,Fragrance,skinn,2638.2167045910855,499.0,44.84758845312988
28762,6,Fragrance,carolina herrera,8000.0,7200.0,10.0
28763,7,Fragrance,coach,2638.2167045910855,4700.0,44.84758845312988
28764,8,Fragrance,embark,2638.2167045910855,745.0,44.84758845312988
28765,9,Fragrance,tommy hilfiger,4300.0,3870.0,10.0
28766,10,Fragrance,marc jacobs,2638.2167045910855,7200.0,44.84758845312988
28767,11,Fragrance,narciso rodriguez,2638.2167045910855,8125.0,44.84758845312988
28768,12,Fragrance,abercrombie & fitch,2638.2167045910855,5700.0,44.84758845312988
28769,13,Fragrance,giorgio armani,2638.2167045910855,6000.0,44.84758845312988
28770,14,Fragrance,police,3600.0,2880.0,20.0
28771,15,Fragrance,carolina herrera,6100.0,5490.0,10.0
28772,16,Fragrance,lacoste,2638.2167045910855,3800.0,44.84758845312988
28773,17,Fragrance,issey miyake,2638.2167045910855,5250.0,44.84758845312988
28774,18,Fragrance,burberry,2638.2167045910855,6050.0,44.84758845312988
28775,19,Fragrance,hugo boss,2638.2167045910855,4050.0,44.84758845312988
28776,20,Fragrance,burberry,2638.2167045910855,4550.0,44.84758845312988
28777,21,Fragrance,4711,3900.0,3120.0,20.0
28779,23,Fragrance,michael kors,2638.2167045910855,6350.0,44.84758845312988
28780,24,Fragrance,burberry,2638.2167045910855,4600.0,44.84758845312988
28781,25,Fragrance,dolce & gabbana,2638.2167045910855,6300.0,44.84758845312988
28782,0,Fragrance,carolina herrera,5200.0,4420.0,15.0
28783,1,Fragrance,ajmal,2638.2167045910855,399.0,44.84758845312988
28784,2,Fragrance,police,3200.0,2560.0,20.0
28785,3,Fragrance,ajmal,2638.2167045910855,399.0,44.84758845312988
28786,4,Fragrance,ajmal,2300.0,1725.0,25.0
28787,5,Fragrance,versace,2638.2167045910855,3400.0,44.84758845312988
28788,6,Fragrance,nina ricci,6075.0,4556.0,25.0
28789,7,Fragrance,calvin klein,2638.2167045910855,5300.0,44.84758845312988
28790,8,Fragrance,beverly hills polo club,2638.2167045910855,250.0,44.84758845312988
28791,9,Fragrance,coach,2638.2167045910855,4950.0,44.84758845312988
28792,10,Fragrance,ferragamo,2638.2167045910855,6900.0,44.84758845312988
28793,11,Fragrance,calvin klein,2638.2167045910855,5350.0,44.84758845312988
28794,12,Fragrance,united colors of benetton,1600.0,1120.0,30.0
28795,13,Fragrance,coach,2638.2167045910855,4950.0,44.84758845312988
28796,14,Fragrance,carolina herrera,2638.2167045910855,6400.0,44.84758845312988
28797,15,Fragrance,plum,525.0,420.0,20.0
28798,16,Fragrance,colour me,2638.2167045910855,699.0,44.84758845312988
28799,17,Fragrance,yves rocher,2638.2167045910855,3350.0,44.84758845312988
28800,18,Fragrance,missoni,5850.0,4095.0,30.0
28801,19,Fragrance,nina ricci,6300.0,4725.0,25.0
28802,20,Fragrance,dolce & gabbana,2638.2167045910855,8125.0,44.84758845312988
28803,21,Fragrance,ajmal,2638.2167045910855,299.0,44.84758845312988
28805,23,Fragrance,trussardi,2600.0,1820.0,30.0
28806,24,Fragrance,dolce & gabbana,2638.2167045910855,8900.0,44.84758845312988
28807,25,Fragrance,arcelia,595.0,476.0,20.0
28808,0,Fragrance,marc jacobs,2638.2167045910855,9075.0,44.84758845312988
28809,1,Fragrance,arcelia,495.0,396.0,20.0
28810,2,Fragrance,nike,2638.2167045910855,998.0,44.84758845312988
